,user_id,setup_cluster,user_preference,user_behavior
623,129800521334596,3,Page 1,No preference
624,129873155132230,6,Page 4,Weekend Nighttime
625,130017499208052,3,Page 5,Nighttime
626,130050720081279,4,Limited interest,Weekday
627,130084579147502,7,Limited interest,No preference
628,130180446653102,4,Multipages,Weekend Daytime
629,130195481714168,7,Limited interest,Weekday Daytime
630,130234341731099,2,Page 3,Weekday
631,130316994745675,7,Limited interest,Weekday
632,130342117482773,3,Page 2,No preference
633,130371105938865,4,Page 1,Weekday Nighttime
634,130403005600639,4,Multipages,Weekday
635,130433664560396,4,Page 1,Weekday Nighttime
636,130437162722222,1,Multipages,Weekday Nighttime
637,130439959517290,0,Multipages,Weekday
638,130505932460641,4,Page 4,Weekday Nighttime
639,130591246775006,6,Page 3,Weekday Daytime
640,130685779639237,9,Page 4,Weekday
641,130722689509711,0,Limited interest,No preference
642,130723777907974,1,Page 1,Weekday Daytime
643,130736683523126,5,Multipages,Weekend Nighttime
644,130884586711700,4,Multipages,Weekday Daytime
645,130983817118702,8,Page 4,Weekday Nighttime
646,131025731022914,1,Page 4,No preference
647,131044974440139,5,Page 3,Weekday Daytime
648,131074798963047,4,Multipages,Weekday Daytime
649,131101179979604,0,Multipages,Weekday Nighttime
650,131104747130972,2,Page 1,No preference
651,131150188774255,4,Limited interest,Weekday
652,131188958882819,4,Page 3,Weekend Daytime
653,131192271997412,2,Page 1,Weekend
654,131258547124527,5,Page 3,No preference
655,131279669968063,4,Multipages,Nighttime
656,131350694630526,2,Multipages,Daytime
657,131370681841691,7,Limited interest,Nighttime
658,131386207596852,3,Page 4,No preference
659,131581994087650,11,Page 1,Weekday Daytime
660,131666197305908,5,Multipages,No preference
661,131703301750052,3,Page 6,Weekend Nighttime
662,131800498863940,7,Multipages,Weekday Daytime
663,131824198772608,4,Multipages,Weekend Nighttime
664,131849967562297,1,Multipages,No preference
665,131851933711592,6,Multipages,Weekday Daytime
666,131854464722623,5,Multipages,Weekday Daytime
667,131919161858250,6,Limited interest,Nighttime
668,131921116911455,6,Limited interest,Weekday Daytime
669,132007104702412,2,Limited interest,Weekday Nighttime
670,132020404826354,0,Multipages,Weekend
671,132035901030776,2,Page 5,Weekday Nighttime
672,132296114336218,4,Multipages,Weekday
673,132347339472630,0,Multipages,Nighttime
674,132497255589396,4,Page 4,Weekend Daytime
675,132534537585543,8,Multipages,Weekday Nighttime
676,132568325224696,2,Page 5,Weekday Nighttime
677,132574497972245,1,Multipages,Weekday Daytime
678,132617175290274,2,Page 6,No preference
679,132678566407611,6,Page 4,Nighttime
680,132679548133543,2,Limited interest,Weekday
681,132770743560102,0,Page 6,No preference
682,132812004163688,4,Multipages,Weekday Nighttime
683,132866857711268,5,Page 2,Weekday
684,132926542968107,10,Multipages,No preference
685,132987646075868,2,Page 1,Weekday
686,132988274040713,4,Page 4,Weekday
687,133060347725299,2,Page 2,Weekend Nighttime
688,133177810641827,6,Multipages,Weekday Daytime
689,133191100769113,8,Multipages,Weekend Daytime
690,133231912034082,7,Page 3,No preference
691,133238199915738,4,Limited interest,Weekend Nighttime
692,133283681947687,6,Page 5,Weekday Daytime
693,133294091482707,10,Page 2,Daytime
694,133330092792663,7,Limited interest,Nighttime
695,133341728037122,11,Page 5,Weekday
696,133461148287711,4,Limited interest,Weekend
697,133511016154377,4,Page 1,Weekday
698,133520859484768,4,Multipages,Weekday Nighttime
699,133522370031548,0,Multipages,Weekday Daytime
700,133591633405490,8,Multipages,Weekend
701,133664497296208,0,Page 1,Weekday Daytime
702,133786735254262,4,Multipages,Weekday
703,133877498092079,1,Page 6,Weekday Nighttime
704,133897604610217,11,Page 4,Weekend Daytime
705,133955455345601,6,Page 5,Weekday Daytime
706,133959854511854,1,Page 2,Weekday Nighttime
707,133977390168743,6,Multipages,No preference
708,134154816447980,3,Page 4,Weekday Nighttime
709,134167158235091,10,Multipages,No preference
710,134245321011678,3,Page 6,Weekday Daytime
711,134257267983879,2,Page 3,No preference
712,134272935728040,1,Multipages,Weekday
713,134345551207220,8,Limited interest,No preference
714,134390303776886,4,Page 1,Weekday Daytime
715,134435668653383,4,Page 2,Weekday Daytime
716,134466759111478,5,Multipages,Weekend Nighttime
717,134536686008835,0,Page 6,Weekday Nighttime
718,134559696136527,10,Multipages,Weekday Daytime
719,134631577626956,9,Multipages,Nighttime
720,134650374319653,1,Page 4,Weekday Daytime
721,134711621642116,1,Page 4,Weekend Daytime
722,134779051533528,2,Page 4,No preference
723,134828428086518,4,Multipages,Weekday
724,134830559717299,4,Multipages,Weekday Daytime
725,134979910774263,7,Page 4,Weekday Daytime
726,135068786346165,6,Multipages,Weekday Nighttime
727,135281327333115,4,Page 4,Weekday Daytime
728,135341433857274,6,Page 4,Weekend Daytime
729,135344448256402,9,Page 3,Weekend Daytime
730,135385249876726,6,Page 4,Weekend Daytime
731,135399353553779,2,Page 5,Weekend Daytime
732,135450573118044,6,Page 1,Daytime
733,135459628495750,6,Multipages,No preference
734,135603127596346,4,Multipages,No preference
735,135643309097697,4,Page 5,Weekday Daytime
736,135675251916481,1,Multipages,Weekday
737,135706042443488,2,Page 1,Weekend Daytime
738,135800848467251,0,Page 6,Daytime
739,135941715659868,5,Multipages,Weekday
740,135958833647801,0,Limited interest,Weekend Daytime
741,135970860304002,9,Limited interest,Weekend
742,135976897345157,3,Multipages,No preference
743,135996549689547,3,Multipages,Weekday
744,136034999725322,11,Multipages,Weekday
745,136098391952368,1,Multipages,Weekday Nighttime
746,136109949774019,4,Limited interest,Weekend Nighttime
747,136151008687762,0,Multipages,Weekday
748,136326355199176,4,Page 6,Weekday
749,136352479587689,3,Limited interest,Weekday Daytime
750,136377259193146,3,Limited interest,Weekday Daytime
751,136430555716499,0,Page 6,No preference
752,136453943972321,8,Limited interest,Weekday
753,136468700405845,2,Multipages,Daytime
754,136510753484835,4,Page 1,Weekday Daytime
755,136514099888013,3,Limited interest,Weekday Daytime
756,136652825740656,4,Multipages,Weekend Nighttime
757,136776115563919,4,Page 4,Weekday Daytime
758,136797612924560,10,Limited interest,Weekday Daytime
759,136815892868279,5,Multipages,Weekend Daytime
760,136864632496909,10,Page 6,Weekday Daytime
761,136892242105436,4,Page 5,Weekday
762,136910327665224,4,Page 4,Weekend
763,136920683696520,6,Page 3,Weekday Nighttime
764,136931182910194,1,Multipages,Weekday Nighttime
765,136938912351935,3,Multipages,Weekday Daytime
766,136942928721192,10,Page 4,Weekday Daytime
767,136950247025483,4,Page 6,Weekday
768,136952637981358,8,Page 4,Weekday Daytime
769,136953322931866,0,Multipages,No preference
770,136983884262862,5,Page 3,Weekday
771,136998384872394,8,Page 1,Weekend
772,137056808523756,1,Multipages,Weekday Daytime
773,137104878068934,3,Multipages,Nighttime
774,137143627420675,8,Page 6,Weekday Nighttime
775,137163905216986,5,Multipages,Weekday
776,137205563442707,2,Page 2,No preference
777,137258962602459,9,Multipages,Weekday Nighttime
778,137263816731839,11,Multipages,Weekend Nighttime
779,137269900230279,4,Multipages,No preference
780,137270474901082,5,Page 3,Nighttime
781,137292413498521,9,Page 6,Daytime
782,137329044845482,4,Multipages,Weekend Daytime
783,137352678115110,9,Page 4,Daytime
784,137361121482255,1,Page 3,Weekday Daytime
785,137381981112553,10,Page 1,Weekday Daytime
786,137389866778973,4,Page 6,No preference
787,137415513072946,3,Multipages,Daytime
788,137458664466826,5,Page 6,Nighttime
789,137463649325670,10,Multipages,No preference
790,137541741420456,6,Page 2,Weekday Daytime
791,137598008456062,6,Page 1,Weekend Nighttime
792,137620873315681,3,Page 2,Weekend
793,137653361123600,5,Page 6,Weekday Nighttime
794,137692150709175,4,Page 3,Weekday Daytime
795,137766614655560,1,Page 5,Daytime
796,137855020162154,3,Page 5,Weekday Nighttime
797,137874536554355,5,Multipages,No preference
798,137912623012077,3,Page 2,No preference
799,137913607843171,10,Page 2,Daytime
800,137993854035257,8,Multipages,No preference
801,138001592145836,10,Limited interest,Daytime
802,138047870796810,0,Page 3,Weekday
803,138062146243581,7,Page 3,Weekend Nighttime
804,138132108631030,3,Limited interest,Weekday Daytime
805,138178120893859,5,Page 4,Weekday Nighttime
806,138209973976845,8,Page 3,Weekday Nighttime
807,138247753749937,6,Page 2,No preference
808,138285707659893,4,Limited interest,Weekday
809,138371372256700,8,Page 4,Weekday
810,138382587789850,2,Page 3,Weekday Nighttime
811,138397787709366,1,Page 3,Nighttime
812,138403052044942,7,Multipages,Nighttime
813,138410197550286,1,Page 2,No preference
814,138492761146450,6,Page 3,Weekday
815,138601111624278,3,Multipages,Weekday Nighttime
816,138611654722000,2,Page 1,Weekday Daytime
817,138631788770188,10,Multipages,Weekend Daytime
818,138685553303527,4,Page 6,Weekend Nighttime
819,138767921099278,0,Page 2,Weekday Daytime
820,138784692640596,6,Multipages,Weekend Nighttime
821,138908562717930,8,Page 2,Weekday Nighttime
822,138912463341144,5,Page 4,Weekday Nighttime
823,138929913912905,3,Page 5,Weekday Daytime
824,138939587388799,5,Page 6,Weekend Daytime
825,138968712849342,9,Multipages,Weekday Nighttime
826,139019482904152,0,Page 4,Nighttime
827,139090161368122,5,Limited interest,Daytime
828,139115563335077,11,Page 2,Weekend Daytime
829,139133361698797,1,Multipages,Weekday Daytime
830,139168132097370,5,Page 1,Weekend Daytime
831,139222160868190,9,Limited interest,Weekday Daytime
832,139256925340973,0,Limited interest,No preference
833,139371856857356,6,Multipages,Weekday Daytime
834,139444326437315,3,Page 3,Weekday Daytime
835,139457732003154,5,Page 2,Weekend Nighttime
836,139476817065145,3,Page 2,Weekday
837,139480302872943,9,Multipages,Nighttime
838,139531560733823,5,Page 5,Weekday Daytime
839,139542096184589,5,Page 5,Weekday Nighttime
840,139560143688421,9,Multipages,Weekday Nighttime
841,139685595896227,8,Page 4,Weekday
842,139697921576749,11,Multipages,Weekday
843,139748838947666,7,Page 6,Weekend Daytime
844,139810253960357,4,Page 5,Weekday Daytime
845,139839089011390,4,Multipages,Weekday
846,139927020318730,1,Page 4,No preference
847,139969633583930,1,Multipages,Daytime
848,139977983084486,9,Page 1,Weekend Daytime
849,140118499274903,3,Multipages,Daytime
850,140222951679457,9,Page 6,Weekday Nighttime
851,140238347395898,4,Page 3,Weekend
852,140240019382365,5,Multipages,Weekday
853,140247859973091,4,Page 2,Weekday
854,140269487992309,6,Page 4,Weekday Nighttime
855,140301951958983,3,Multipages,Weekday Daytime
856,140358493137288,3,Page 2,Weekday Daytime
857,140373593941431,1,Page 5,Weekday Nighttime
858,140401056983437,3,Limited interest,Weekend Daytime
859,140405680679980,1,Page 1,Weekday Daytime
860,140412874841881,4,Page 2,Weekend Daytime
861,140432278783283,1,Page 5,Weekday Daytime
862,140455968751277,7,Multipages,Weekday Daytime
863,140479260348053,4,Limited interest,Weekend Daytime
864,140504755281374,5,Page 6,Weekday Daytime
865,140515707938825,8,Page 1,No preference
866,140530802867236,8,Page 3,Weekday
867,140580199769068,6,Multipages,Nighttime
868,140600062925202,2,Page 1,Weekday Daytime
869,140603741672541,1,Page 5,Weekday Daytime
870,140610997130037,1,Multipages,Weekday Nighttime
871,140673031000816,8,Multipages,Weekday Nighttime
872,140886871106231,4,Page 4,Weekday
873,140905955179808,6,Page 3,Weekday Daytime
874,140973746721912,2,Multipages,Weekday
875,141239525745147,6,Page 6,Weekday Nighttime
876,141243054646053,6,Multipages,Weekend Daytime
877,141279209453107,4,Page 2,Weekend Daytime
878,141338867138271,6,Page 3,Weekday Nighttime
879,141381814319870,4,Page 5,Weekday
880,141482872867012,11,Page 1,Weekday
881,141484307550441,9,Page 4,Weekday Daytime
882,141499120873528,1,Page 1,No preference
883,141596293897405,3,Page 1,Weekend Daytime
884,141601408273275,11,Multipages,No preference
885,141680998432690,1,Multipages,Weekday Daytime
886,141691611005606,10,Multipages,Weekday Nighttime
887,141696814958995,2,Multipages,Weekend Daytime
888,141763822103523,4,Multipages,Nighttime
889,141792737298845,4,Multipages,Weekend Nighttime
890,141821586467650,0,Multipages,Weekend
891,141936422803991,2,Page 6,Weekday Nighttime
892,141941813708810,6,Multipages,Weekday Nighttime
893,141951948213292,9,Multipages,No preference
894,141956112760542,0,Multipages,Weekday
895,141969178449268,10,Multipages,Weekday Nighttime
896,141985793687196,1,Multipages,Weekday
897,141987213380551,3,Limited interest,Weekday Nighttime
898,142000554218492,2,Page 1,Weekday Daytime
899,142003574184365,2,Page 5,Daytime
900,142030211386096,4,Page 4,Weekday
901,142048759971314,6,Page 6,Weekday
902,142187001200409,3,Multipages,Weekday
903,142233623137076,4,Page 5,Weekday
904,142270716090349,3,Page 5,Weekday Nighttime
905,142283168997994,1,Page 6,Weekend Daytime
906,142308634511578,9,Page 2,Weekday Daytime
907,142361272637348,10,Page 3,Weekday Daytime
908,142428459415246,4,Page 5,Weekday Nighttime
909,142497875317694,3,Page 2,Weekday
910,142519260254634,5,Page 4,Weekday
911,142533736470809,1,Limited interest,Weekday Daytime
912,142539281338108,4,Page 2,Weekday Nighttime
913,142609482061968,6,Limited interest,Weekend Daytime
914,142629090238572,6,Multipages,Weekday Nighttime
915,142659970261195,0,Limited interest,Weekend Daytime
916,142733510721843,1,Multipages,Daytime
917,142736643864051,6,Page 2,Nighttime
918,142812425406165,4,Page 2,Weekday Daytime
919,142905233656630,9,Multipages,Nighttime
920,142933287573208,6,Page 6,Weekday
921,143024055779066,5,Page 4,Weekday Daytime
922,143136900146114,6,Page 3,Nighttime
923,143238323755017,4,Multipages,Weekend Daytime
924,143267722112714,7,Multipages,No preference
925,143297515503062,2,Multipages,Weekend Nighttime
926,143345698718188,3,Page 2,No preference
927,143401924087391,2,Multipages,Weekend
928,143442713178638,9,Page 4,Weekday Nighttime
929,143447632820543,6,Page 6,Weekend Nighttime
930,143471828190870,6,Multipages,Daytime
931,143491870170471,0,Limited interest,Weekday
932,143529908240578,5,Page 3,Weekend Nighttime
933,143533020551726,10,Page 4,Weekend
934,143537194453167,1,Multipages,Weekday Daytime
935,143541691206739,6,Multipages,Weekday Nighttime
936,143561451599199,7,Multipages,Weekday Daytime
937,143610655440150,5,Multipages,Nighttime
938,143617715431491,4,Multipages,Weekday Daytime
939,143636139427664,6,Multipages,Weekday Daytime
940,143636594270680,0,Multipages,Weekday Daytime
941,143678846761878,4,Multipages,No preference
942,143731058797230,7,Page 1,Weekday Nighttime
943,143745446242642,1,Page 1,Weekday Nighttime
944,143804894755894,7,Page 1,Weekday
945,143844346954340,2,Page 6,Weekend Daytime
946,143846097075486,4,Limited interest,Nighttime
947,143896819794808,9,Page 1,Weekend Daytime
948,143900677086135,4,Multipages,Weekend
949,143903464521496,4,Multipages,Weekday
950,143961153918378,5,Page 4,No preference
951,144006879855088,0,Multipages,Weekday Nighttime
952,144045053234304,3,Page 2,No preference
953,144051852455582,2,Limited interest,Weekend Nighttime
954,144113191994087,6,Page 4,Weekday
955,144114931405686,3,Page 6,Weekday Daytime
956,144115471760465,2,Multipages,Daytime
957,144130791406379,3,Page 5,Nighttime
958,144137592011060,5,Limited interest,Weekend Nighttime
959,144206654093910,4,Multipages,No preference
960,144245688257670,4,Limited interest,Weekday Daytime
961,144251871481903,1,Multipages,Weekend Nighttime
962,144257163387110,9,Multipages,Weekday
963,144283192548316,1,Page 6,Weekday Daytime
964,144349041164533,7,Page 2,Weekday Nighttime
965,144375684752175,11,Page 1,Weekday Nighttime
966,144571005618225,1,Multipages,No preference
967,144601501880837,2,Multipages,Weekday Nighttime
968,144618934310400,7,Multipages,Weekday Daytime
969,144681808554224,4,Multipages,Weekday Daytime
970,144682200835014,4,Page 3,Weekday
971,144738231963046,1,Page 6,Weekday Nighttime
972,144841424857290,1,Page 2,Daytime
973,144876198443486,10,Page 2,No preference
974,144888768022969,4,Page 4,Weekday Daytime
975,144927932641430,1,Multipages,Weekday Nighttime
976,145026517350051,4,Page 3,Weekday
977,145040025234027,0,Limited interest,Weekday
978,145044118540130,4,Multipages,Weekday Nighttime
979,145080658115170,2,Multipages,Weekday Nighttime
980,145124580319141,4,Page 5,Weekday Nighttime
981,145160810107528,10,Page 4,No preference
982,145183451150749,0,Page 3,Weekday Daytime
983,145227362287999,4,Page 3,Weekend Daytime
984,145256599485300,4,Page 1,Weekday
985,145263129109298,10,Limited interest,Weekday Nighttime
986,145301926845718,6,Page 6,Weekday Nighttime
987,145314764427320,6,Page 4,No preference
988,145376533882266,1,Page 1,Weekday Daytime
989,145393841218723,11,Multipages,Weekday
990,145537345403464,1,Multipages,Weekday Nighttime
991,145554843940543,6,Multipages,Daytime
992,145555939735013,6,Page 1,No preference
993,145611029498868,5,Multipages,Weekday Daytime
994,145719873767403,0,Page 4,No preference
995,145741463586823,0,Page 6,Weekday Nighttime
996,145780516178749,4,Limited interest,No preference
